Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,"-a always,exit -F arch=b64 -S setxattr -S lsetxattr -S fsetxattr -S removexattr -S lremovexattr -S fremovexattr -F auid>=1000 -F auid!=4294967295 -k perm_mod"
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,"-a always,exit -F arch=b32 -S setxattr -S lsetxattr -S fsetxattr -S removexattr -S lremovexattr -S fremovexattr -F auid>=1000 -F auid!=4294967295 -k perm_mod"
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,"-a always,exit -F arch=b64 -S unlink -S unlinkat -S rename -S renameat -F auid>=1000 -F auid!=4294967295 -k delete"
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,"-a always,exit -F arch=b32 -S unlink -S unlinkat -S rename -S renameat -F auid>=1000 -F auid!=4294967295 -k delete"
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,-w /sbin/insmod -p x -k modules
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,-w /sbin/rmmod -p x -k modules
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,-w /sbin/modprobe -p x -k modules
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,"-a always,exit -F arch=b64 -S init_module -S delete_module -k modules"
Приложение Д.2.2 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/audit.rules,-w /var/log/audit/ -p wra -k auditlog
Приложение Д.2.3 (КИС АУДИТ Д.3.3.3),Настройки журналов аудита,{file}/etc/audit/rules.d/99-finalize.rules,-e 2
Приложение Д.2.4 (КИС АУДИТ Д.3.3.3),Включение аудита для дополнительных сервисов,,{hand_check}
Приложение Д.2.5 (КИС АУДИТ Д.3.3.3),Включить расширенное логирование SUDO,{file}/etc/sudoers,Defaults iolog_dir=/var/log/sudo-io/%{user}
Приложение Д.2.5 (КИС АУДИТ Д.3.3.3),Включить расширенное логирование SUDO,{file}/etc/sudoers,%astra-admin	ALL=(ALL:ALL) LOG_INPUT: LOG_OUTPUT: ALL
Приложение Д.3.2,Настройка сетевых служб,,@
Приложение Д.3.2.1,Настройка сетевых служб,{file}/etc/default/grub,ipv6.disable::1
Приложение Д.3.2.2,Настройка сетевых служб,{file}/etc/default/grub,audit::1
Приложение Д.3.2.3,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv6.conf.all.disable_ipv6::1
Приложение Д.3.2.3,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv6.conf.default.disable_ipv6::1
Приложение Д.3.2.4,Настройка сетевых служб,{file}/etc/hosts,#::1     localhost ip6-localhost ip6-loopback
Приложение Д.3.2.4,Настройка сетевых служб,{file}/etc/hosts,#ff02::1	ip6-allnodes
Приложение Д.3.2.4,Настройка сетевых служб,{file}/etc/hosts,#ff02::2	ip6-allrouters
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.ip_forward::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.all.send_redirects::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.default.send_redirects::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.all.accept_source_route::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.default.accept_source_route::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.all.accept_redirects::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.default.accept_redirects::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.all.secure_redirects::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.default.secure_redirects::0
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.all.log_martians::1
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.default.log_martians::1
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.icmp_echo_ignore_broadcasts::1
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.icmp_ignore_bogus_error_responses::1
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.all.rp_filter::1
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.conf.default.rp_filter::1
Приложение Д.3.2.5,Настройка сетевых служб,{file}/etc/sysctl.d/999-astra.conf,net.ipv4.tcp_syncookies::1
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,PermitRootLogin no
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,ListenAddress ххх.ххх.ххх.ххх{hand_check}
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,AllowUsers user1 user2{hand_check}
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,Protocol 2
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,X11Forwarding no
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,MaxAuthTries 3
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,MACs hmac-sha2-512-etm@openssh.com,hmac-sha2-256-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-512,hmac-sha2-256,umac-128@openssh.com
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,ClientAliveInterval 600
Приложение Д.3.2.6,Настройка сетевых служб,{file}/etc/ssh/sshd_config,ClientAliveCountMax 5
Приложение Д.4,Настройка контроля устройств с использованием встроеного механизма контроля устройств,,@
Приложение Д.4.1.2,Настройка оборудования,{cmd}astra-mount-lock is-enabled,включено
Приложение Д.4.1.3,Регистрация учтённого носителя,,{hand_check}
Приложение Д.5,Режим ограниченного использования приложений (режим киоск),,@
Приложение Д.5.1,Настройка графического киоска,,@
Приложение Д.5.1.1 (КИС АУДИТ Д.3.2.1),Включение режима графический киоск,,{hand_check}
Приложение Д.5.2,Дополнительные настройки режима киоск,,@
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Alt|Insert::FLYWM_DESKTOP_FOCUS
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Alt|Shift|Delete::FLYWM_CHANGE_WIN_BACK_INSCR
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Alt|Delete::FLYWM_CHANGE_WIN_INSCR
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Alt|Shift|Escape::FLYWM_CHANGE_WIN_BACK
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Alt|Escape::FLYWM_CHANGE_WIN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|d::FLYWM_TOGGLE_MINIMIZE_ALL_INSCR
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|m::FLYWM_TOGGLE_MINIMIZE_ALL_INSCR
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|F11::FLYWM_TOGGLE_FULLSCREEN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Shift|F11::FLYWM_TOGGLE_FULLSCREEN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Shift|Left::FLYWM_MOVE_XINERAMA_PREV
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Shift|Right::FLYWM_MOVE_XINERAMA_NEXT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Shift|KP_Left::FLYWM_MOVE_XINERAMA_PREV
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Shift|KP_Right::FLYWM_MOVE_XINERAMA_NEXT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Alt|Shift|Tab::FLYWM_SWITCH_TASK_BACK
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Alt|Tab::FLYWM_SWITCH_TASK
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Alt|F4::FLYWM_CLOSE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Ctrl|Alt|Down::FLYWM_LOWER
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Ctrl|Alt|Up::FLYWM_RAISE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Up::FLYWM_MAXIMIZE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Down::FLYWM_RESTORE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Left::FLYWM_SNAP_LEFT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Right::FLYWM_SNAP_RIGHT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Left|Up::FLYWM_SNAP_TOP_LEFT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Left|Down::FLYWM_BOTTOM_LEFT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Right|Up::FLYWM_TOP_RIGHT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Right|Down::FLYWM_TOP_LEFT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Alt|space::FLYWM_POPUP_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Alt|F3::FLYWM_POPUP_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Alt|BackSpace::FLYWM_POPUP_DESKTOP_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|Super_L::FLYWM_POPUP_START_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|Super_R::FLYWM_POPUP_START_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Ctrl|Super_L::FLYWM_POPUP_START_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Ctrl|Super_R::FLYWM_POPUP_START_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Shift|Super_L::FLYWM_POPUP_START_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Shift|Super_R::FLYWM_POPUP_START_MENU
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Ctrl|Down::FLYWM_DOWN_PAGING
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Ctrl|Up::FLYWM_UP_PAGING
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Ctrl|Right::FLYWM_RIGHT_PAGING
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Mod4|Ctrl|Left::FLYWM_LEFT_PAGING
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Ctrl|F1::""fly-wmfunc FLYWM_GOTO_PAGING 1"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Ctrl|F2::""fly-wmfunc FLYWM_GOTO_PAGING 2"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Ctrl|F3::""fly-wmfunc FLYWM_GOTO_PAGING 3"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Ctrl|F4::""fly-wmfunc FLYWM_GOTO_PAGING 4"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;;None|F12::FLYWM_TOGGLE_FULLSCREEN_PAGER
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Ctrl|a::FLYWM_ICON_SELECT_ALL
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Ctrl|f::FLYWM_ICON_FIND
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Shift|Insert::FLYWM_ICON_PASTE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Ctrl|v::FLYWM_ICON_PASTE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Ctrl|Insert::FLYWM_ICON_COPY
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Ctrl|c::FLYWM_ICON_COPY
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,Ctrl|x::FLYWM_ICON_CUT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,None|Delete::FLYWM_ICON_SEND_TO_TRASH
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Shift|Delete::FLYWM_ICON_DELETE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,None|KP_Delete::FLYWM_ICON_SEND_TO_TRASH
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;Shift|KP_Delete::FLYWM_ICON_DELETE
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,None|Return::FLYWM_EXEC_ICON
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,None|KP_Enter::FLYWM_EXEC_ICON
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|Up::FLYWM_ICON_UP
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|Down::FLYWM_ICON_DOWN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|Left::FLYWM_ICON_LEFT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|Right::FLYWM_ICON_RIGHT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|KP_Up::FLYWM_ICON_UP
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|KP_Down::FLYWM_ICON_DOWN
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|KP_Left::FLYWM_ICON_LEFT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|KP_Right::FLYWM_ICON_RIGHT
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;None|F2::FLYWM_ICON_RENAME
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Alt|F1::""assistant -collectionFile /usr/share/doc/fly/qthelp/ru/flyhelp.qhc"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|a::""assistant -collectionFile /usr/share/doc/fly/qthelp/ru/flyhelp.qhc"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Alt|F2::""fly-run"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Alt|t::""x-terminal-emulator"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|t::""x-terminal-emulator"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Alt|Ctrl|Delete::""ksysguard --autosu"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Alt|Ctrl|KP_Delete::""ksysguard --autosu"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Shift|Ctrl|Escape::""ksysguard --autosu"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|Print::""spectacle -f"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Alt|Print::""spectacle -a"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|Shift|s::""spectacle -r -b -c"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|e::""fly-fm"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|l::""fly-wmfunc FLYWM_LOCK"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|r::""fly-run"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|f = fly-find -d -s ~"""""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|w::""libreoffice --writer"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|b::""firefox"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|h::""chromium"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|c = kcalc || speedcrunch"""""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|g::""gwenview"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|k::""kate"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|s::""pavucontrol"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|i::""fly-admin-center"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";Mod4|Pause::""kinfocenter"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,;special  keys
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86AudioMedia::""vlc"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86CD::""vlc"""
Приложение Д.5.2.1 (КИС АУДИТ Д.3.2.1),Запрет горячих клавиш в приложении spectacle,{file}/usr/share/fly-wm/keyshortcutrc.fly-kiosk,";None|XF86Video::""vlc"""
